,0
af2358a245e85a8d24e6dc927d0e1e96,13.0
dd9dd34a7baf27d4432c2421befa8ccb,13.0
6c1d73b326c9484c35d4c57d9a319098,13.0
a966b1bdefa45573d6aec812fb89fe25,13.0
0be6c9f53cbfaa42a74cc7c1d38e92de,13.0
082689612c203d7a9a0dfc54c2312570,13.0
4b79d051e3ca43f4984a2c7a50cffd02,13.0
8f206164ab54d135f51fe42fe93b2d99,13.0
a4ad5ba5ad8f4b871cc704e6d3726895,13.0
50de0c9bdd5749c1212130e14fc1fe38,13.0
5d51f9553b0753384287e93cec2f6d9a,13.0
7236a8a675683498e1380f8131038144,13.0
9cc28abb089e7497ab882fbf00a6f28a,13.0
b95401e89bab644088e1cd5488b8a4ce,12.0
b3272ad2a339666ea47745f6da804313,12.0
08c6d8f2ef18fcbf6892cc83a6d57c76,12.0
d47a58fa6975a498bab68076b2f700c9,12.0
b99156ca841e99c7dc23bb92689252ea,12.0
2c064ac1dddc6cb98a5ca584a68647f8,12.0
ee0cbf5dda05dd1c396eed829cd82b77,12.0
5fc72565429e020bc0776cc4c6f49299,12.0
21de0c5201aadb8da18a564690f8aadd,12.0
4833e11df3efd30f748a54cd97f69005,12.0
bf8447b39370639b856e03419707a4e9,12.0
2bd3785a7b29834520e3253dd0bbae04,12.0
203f0292a211455c44c81ea4fe5926de,12.0
5af403350ad1e7e362c41201f9b5a159,12.0
4296b50b68c86e7fc1b2ff8f2b6a638a,12.0
5dc23a25c8aabc05001d9bebd0c3bbd2,12.0
6454036dd20db594bd863835fabf3e8e,12.0
c8738b09261f9ea1f3414e16667fac02,12.0
a724c8f01abadc1581d8aa3227b27de1,12.0
5390583f5ce342b4a6a6473786259fef,12.0
035f77a6709d007fcae145841a54d1a0,12.0
9c32b43a738160d5827c19433f154bc1,12.0
a195f35ed8210f60d57e9dd7133c8e50,12.0
176ab200057eb8d8cf35189e34f129f7,12.0
52c7b51b12e64877c31e8f0ddffcd9c8,12.0
5e315a91dd5549ce87c94dcf7792f718,12.0
5bca937901b3e3f0e346cd094fa25b8e,11.0
09008ec0aac9761471df677f1b660136,11.0
e8b6ec8a7a35b9066ef9b4a3827bb5e7,11.0
42a3034e9747a4ccb8b52101b8072d17,11.0
0616fb51936bbe283491a768057b0377,11.0
aa7c06458b92f226be24b82547a22510,11.0
da976130376ffa780a60359d91276709,11.0
2072f4cc9dabddd33dc058c31d9acc51,11.0
322617836c0329130369eea0af850505,11.0
02764f377524770bf8860d512b418f53,11.0
8331a54828ee705fb5263435252c9511,11.0
e3b56e778e35266e0dd0babb2dee084d,11.0
b504f4f5a0bf827dcc99ee40033ab8d0,11.0
dfb40d91ef66903284d54550c02a78e0,11.0
599bfa4ecd7d2399a046a18cfb866383,11.0
8011c6ca70467a2b0fb931660c2acd09,11.0
6cce144435f7baa2301fdac86efbf50c,11.0
08fe6b07421457b1093c866cfd2b1748,11.0
44e0317e1895e4b8440927f30d3a1d58,11.0
e0f2a60f0787134b956624750f8c0138,11.0
1be8bcce513e7f4d1f616c8608d444e0,11.0
9141cab77d9d9679c87dcd44eed5914d,11.0
99cc0202001a1c1d86d6a319cbde69b3,11.0
45b55bff1ed6da6bf9d1f2c863f880f3,10.0
00257344a745394a66444d38dbd49b6f,10.0
371004099857d89b9a9b6e9dad8d1d23,10.0
f35ea7f0c764b3a43831a67170674d17,10.0
8526fa9a3d5fff3675b0a7b2d62455cf,10.0
4cca3c3fed7ee628fc7001d54a1c7209,10.0
08ca796e71168d12e5fd576b77b056a5,10.0
9953612ac0c16121e37388b92ea2091c,10.0
701a11603fe45218d642b273ff4e222e,10.0
17bb9b4dae78b8dce49764688f3e8e2f,10.0
377217c8226d44538749422f5ab80f97,10.0
1681c2a4d7bda85520604d80263d7b16,10.0
0db8ab1b3dea20016768f3bd8e44d99a,10.0
be90a2f683878cce9822f40c49af216b,10.0
8bab16797c6a58e2f48bd0ea6092104a,10.0
d508974840930adafb82069ac707d621,10.0
512f096fafab26986467a3664fe856a0,10.0
4c2a1f85c9c63027fcb7ef830a892d88,10.0
dc8fd71e79cfe80f8d1270ef850c7ae7,10.0
c66ea3d804ab0d5346b5d0a31b4562ae,10.0
8a74305f3dca57f05e1afaac640920a9,10.0
937d1d2b06f05a4ef89d2707c6c909f9,10.0
1153b5da099235526f67b5b1c124d59f,10.0
970609ce9c5b3992bba07c103ba85c56,10.0
6996bd062e9d29f5f024b9b8d79729a0,10.0
ac4f076e3bda6790ff99ef6dc908f1eb,10.0
d4577522cf987b11ed94d423b5f84d48,10.0
6ee54d010f6e343fe14db9910743c105,10.0
f64f55b1af9b863086103dbf76e94e9f,10.0
a29b59640cd1543d96c267bd94aec52b,10.0
3145ee17574224906f49aa652d865625,10.0
3ad8edafeefd4006ff96426352567e90,10.0
5848ac94fd484dd1d2cfe89b658b9374,10.0
16fa86e44d18022925ca637d81f1af5c,10.0
9646ecdba90dc3b1e5aa67a76553a43d,10.0
5931ec744ff1f393b3d03e87e7c369a1,10.0
a36f3a9ea5429c501574af2e388f90f9,10.0
0cc2771f8478f7fd3f6c89a4377c61e2,9.0
fba4814520ceefacdd71421bc14421c4,9.0
b5b78fff955ed99767c27a074fd0a97f,9.0
0e60f2f1b1c0d484c4834dbc94683dd1,9.0
a2d6e03f2aca0fe75536f3a54e1e1906,9.0
444c1ad0609c87a7420455600c8485e8,9.0
dbe23b15e54bdd4dbe1f2f4eafd54656,9.0
b08e12550d79ad1b5e9486ff822dea62,9.0
350fb0a153502ce2dd4fa0cf051d3fbb,9.0
ca0e91b300a036132ae6bc8522f1afdc,9.0
800dfc1feacf21bfc5e38b5e273e7f4d,9.0
8794d8d7bb148ad6def9053b8f831266,9.0
a9c1ef935adce53af579857403559925,9.0
9fcb1aed4f5b30bea85cdd0a5e2dc892,9.0
91d2065ce657ccffd3bef3602c6677d6,9.0
612e321012e7c8efdb62b8bff0a605c7,9.0
6f92392cc133cfa124705e938c1ad6d7,9.0
066d3be44e93f3ecbe243dec69a6fc8f,9.0
747afedfeb4b7c0cba3c0cb606c6afc6,9.0
979c2937e83924ae137c3b7bdb5aee1d,9.0
1d2c29993fab1dbb8a29aedd66a340c8,9.0
1ecf3d52504fda7ae4343a9c0dfef03d,9.0
aafca6ef90ab0198d08bca8e348baeea,9.0
1c5b0cd01d86965e898fdbcc550b9015,9.0
b8786a6fb246c97c9d0f1d2e6d39eeb8,9.0
d211d10c6ad22d0361692c7c24226281,9.0
59f83bbbdd67ad5ab41345080148f964,9.0
d1ef290fc5a8fde99cd2cb8b0be2d782,9.0
31bae3855743179f355dcd54884b7716,9.0
08081e0b6285e590e40bfe19d4aecbeb,9.0
3175c889bed6da1f9d1025531eabb045,9.0
009c3f40a7b69da73b2195aee4927c4d,9.0
bbf3ce39dd56c5a9fa809fb9e7d6cb88,9.0
8caf472059fa5401a8af172728f6de8b,9.0
b1aa6bb082a22a15dcd686dfc598c3be,9.0
7063b5f53d3a0de70b8fc241eaf223a7,9.0
ba930354e370ac9ef9b634d827dab9a1,9.0
b8302628b7a01de83e1d23be67363175,9.0
47bde599108028fb69cb4f63b9a36e09,9.0
1ab95ab7e30d5fc753a3ab9f66c91148,9.0
4ff1b3f90291ab3a259701c48dd978a7,9.0
364e9bbdd7886d573f5eec692f6c0a10,9.0
36f09a3b63ebde15cb79cc41d88321b8,9.0
57e4356d96a31e29f7369288db21f4c7,9.0
326f30bdd96ab32a022097c75fec5c34,9.0
f767b4de60aac08f9035850a29266382,9.0
0ae432eb591c225eecfc0e615f1381ad,8.0
660d170b209fafa26a1bdf27463337cb,8.0
ad952eae3976f9f81785b1226ca72cf7,8.0
4ccad61cd320deea816fb4a90b2bd86c,8.0
49e2fac05c81520add7f5253fffea762,8.0
45bf01546684ee5782899e317e927f2d,8.0
de520bb709b1e0881dcca89fa6541f43,8.0
be32684da8fe71f383a15af440409f73,8.0
6eb74845270ddf92c605aa9920a87749,8.0
c9a0f2a422816d29e6ebdf6379315f5e,8.0
87546a2f3384c8af31dc48442e2ea3f1,8.0
5b9305abe9131ab077f971551c108db7,8.0
461c0e9a2ba5a864814613381f620f6d,8.0
3e6854f473f1ca89f41c927a59553d87,8.0
6eef44b8cf0ae03e11013823d8b8b4f7,8.0
d2d255d434f85911aa699df028f1566d,8.0
baa556495521af286bda0f23364b4a73,8.0
47e2afa37b256fc936e9a8be7abec3a2,8.0
3467ca412bcd91fdf1679a9b5faaaf08,8.0
dafe6190d631bddf88f41db442a220b1,8.0
97451bf5dd4b6dd8c6a90d5b297d75ac,8.0
e76cab34a97bfbc11158372109efe435,8.0
f20cb95b726eb1ebcf627eb707bb326b,8.0
beb68826349ba4b59b19730ae8d0415c,8.0
daf0946f5e4378094030a0a3a0d6b75d,8.0
3a3f56e9f74eb435c059b17ede9dc072,8.0
d8eb3a5de2b34785d1d9666a6107fe0f,8.0
b72909635060381035aa822951ccee03,8.0
64720e1d431434158b3f7796945bbf9a,8.0
ab701d54ecda0f4710f77a2b590284fa,8.0
c4978766e95b23d37ad8b7af548953ed,8.0
177776a3e9891777df31a748bc560b99,8.0
9e3c65a9f1f64b0aa4b10534622bbcdc,8.0
c9130004a1633170b64dc88c49e79893,8.0
bf1d57fd22662925b2642b6efad91b00,8.0
5bdc0126f3f46e47cf1e9741a388ecee,8.0
a3a401b5794c00692a23b462150a3495,8.0
e5d7f02a548fdcd2643a747d5003bbf7,8.0
dce2184c0f86603afc1ae55fdc0a85ad,8.0
6f3bacbb6e48eecccc18a35cd2e73f00,8.0
92bb4562e8b6132f0872d6a66798f905,8.0
39d15ede5c0ac99ade5f111dd89b366a,8.0
d2c612c9b2211be2cf7c9b2e7591f62e,8.0
350b4c79fbe7c87fbd4dbddd96ce05c9,8.0
b2e742566ec938c305155caa066cf8de,8.0
7609d53f98da788299f3e0b1c8c61a86,8.0
18cda6ce7e2ea7ca0d8f1ad9924df7e9,8.0
5ae6952ff3c5f08ceaa60d433401f91a,8.0
610f6e522cae0a805ae526f0519bde78,8.0
18a8024b059185c61972fbaec34fa1d7,8.0
7a02d3978042786d4e94bb93c9e842e3,8.0
5c1b320beb3261cbe42842ea19c17239,8.0
f373c191ede3b319dbd0c6b6835eb1d3,8.0
cc8e1142005e4d17c538cc17cf7a8b14,8.0
134b103786214ab236017c722604e97c,8.0
1a8fd4a835943be52d2871c315d04b60,8.0
5719168e674100f1b99bc8b954282ecc,8.0
4ebe19f082ac4a7bc73d89b3558dbb9e,8.0
2a3e26497b984c11c855bf5f0ce10f8b,8.0
07292a3dc55928591cb440e958a00a89,8.0
1ccd5083d460fdb8312fc35fd0909621,8.0
573662410a650dc72d2ec155e81f20bd,8.0
34fbcb0d20f07a7c509266e7248bf93c,8.0
5d4a684e3d4aade7b2a78345756c5634,8.0
a4a73585197b5a93ba15910a11fe39f3,8.0
7728d18e1c4e5794b4ea8635e3ae43d1,8.0
517dfb9a4bf498a4679b4216ebcc1bd6,8.0
38ba6f13fae940819e9a4e355904933f,8.0
891fb4d9038460a249b9e701e7ddf637,8.0
a5b2ab0abb09dbba3dbfe11a68674d93,8.0
2fff635de89f548eaaddaeddee9feedb,8.0
b114993c253e370898cc22e6a11a6754,8.0
885ddf47a748edd84be89d4f58ff0c36,8.0
38b4e6c51796b6f6dd8ad18e19642abf,8.0
37339d25694988835b3cfaa910b3a154,8.0
c36fc45398a729ab11ebe6537760bd29,7.0
80f3b605351f7fdcba4bdd758eba63da,7.0
b985ebee22dada9396d45c31727843ab,7.0
1b6b4a57f6a13931d02ebfb1a1feb5a0,7.0
f930b13e0cc39314f832a37b4a6d0273,7.0
192fe55f75023b76d03ce6187ec04e57,7.0
db4bee9f70bedb056ec791e306147341,7.0
c45939dbba960882b9153459f71bf00d,7.0
2a88bc5351b9c713535da6b40677eaf1,7.0
99f064532a53940f1046fe318023a51f,7.0
473306c723ef1a577e3da7b463d4991f,7.0
84b9b4468a116a93516c2f01593afbc1,7.0
c2a249200cb855f8b28fee1c6af589cf,7.0
ba14807834ebf9b9becc494a886a4dc4,7.0
768db4dd6bab9cb1819defd53f729226,7.0
dffb225943b7a20b534f67411983b72b,7.0
0d7d58f9bc7d47244fb698213c352a7e,7.0
872837bd58c9212831cf517b27b2f0f3,7.0
bd54a8e6a429dce33315cf83407c6051,7.0
7ca9b4380366d0c04c9136601c74d50f,7.0
45c06f736061db410d6c1e573f94543c,7.0
4c3aa126475245bc2f62f61addd215bf,7.0
3870772b207ce921e2b94047226ca886,7.0
4b0dfcbdee3735e09e1396290191bebf,7.0
1fb610a2b354a118244c258aa0c5424e,7.0
27d3d15bd782ddc4544c6dec43fcea21,7.0
0f00900bf5e67d961322d5922037ecef,7.0
334c5b1a632bc7d10cf2ad154344ecae,7.0
79ae5c1532c137ed15646c2c61829607,7.0
349f0dedc1098d13deb1f771dac255b9,7.0
de67bf05d104c60f0c3df039a064aaf1,7.0
4568e0d2b83a0adcea74ceeee177f8bf,7.0
92c100d8be581904b9bbbd7e794ba38d,7.0
3c779dc873d69265bfa54fd9f8383755,7.0
5766ad31be2b85d5177e34814d963bcd,7.0
4080b857f9299e86d066076265013283,7.0
e73050f6d223a43a30dd1f8db8660c2f,7.0
3a4798492b361643b1662c8ab374c26b,7.0
16a234745c5374f663e5ee36571d0f27,7.0
022e80890bdcc1f94b7d3470462e7a89,7.0
5321d0160a9fb0a5de5353b0d71f046a,7.0
f8afb6ff29eb1cb3d52dff021002dca7,7.0
2f04c2109e245955ffc2a238f7ea9247,7.0
b38112277b26752dad26925cf040a930,7.0
30322fae560462f1fbd52600eceb661a,7.0
2bd0e8a66411a3f3f99513d5928ca18a,7.0
36925925c1d6f54a80bc65999313ca91,7.0
f087add18d35068b364b19f3157d6f63,7.0
7883ef495f85e35af6190c9059f9cfd8,7.0
e69c3ad05989fa14064ebb8336a6ba83,7.0
75cca69191876a224ce3f83151dc3997,7.0
91102b67a81338d74d547ca21c483367,7.0
7c1bc45e9d5d5bab65767f612ea5eec3,7.0
37fbaa555f9003dacd4a695cd2142043,7.0
755f06a9a86d0fa04d262468e2aa757a,7.0
eadd351792e97f6ebde568747c0f1bae,7.0
865d2c6fb9e5a6f8f54b1a5a104a8451,7.0
ca3f6e0243af53fbb21ecab3dec0945f,7.0
8fcd7aa05d1c9dd36d0620aaa3948654,7.0
0af44c99a644821c76149ce8f8e9a4b8,7.0
66d1e0f198c7c53e14692c792123e315,7.0
56f8b77d6ad596a5e12f0c84a921d652,7.0
d85f32b3056557eaebeffb5f3b07eceb,7.0
9784f4303b83fdf95f5b4b1ea1c59bd5,7.0
9b2e9ec78a1d741a95659f9159a04358,7.0
31dfbeaca1ae001fea53761c9fac1c6c,7.0
588b8e473f21a19d5ff6123ebc6e13d0,7.0
90fb43ceecf7a8b6f96490dea0276035,7.0
e8f55ccf61eb7c0a3f3be81172d29947,7.0
b45bdd6b105779963c6590f07b8a79b5,7.0
63c98d24ca1e5aca29cf77c680e3ad0c,7.0
c60e02dc6b5e3b445f3e19a6525eba24,7.0
e1033e358b2a22bba66dec059f57fdbf,7.0
516abe8aca671b9504206b90372ebe45,7.0
aa459c30140c232ff60f862bec54d94b,7.0
97c6b6ca5f341bb10f88c5b39e59678c,7.0
2ea00ef7af3ee2a3873c1dac51a6fb5c,7.0
81436a28ec81b76ef9ac8ce87a2e810a,7.0
070b206249163b8057786050f0e0063f,7.0
d0fcfd4385d0f69f6309b50b8a019443,7.0
12c9b7d25a1bdb613353d90590fdefa1,7.0
37ef6c23840d9a0aeff7098252d7df2d,7.0
c5051f4e9d50000bfabfd33e04869618,7.0
2170bd315dd71694d40e9ff70ab31bdc,7.0
268cafe69e8cf9a227820d95c3ca1247,7.0
680095fef7a4164142dcc95a7e0c88a7,7.0
8db7c2b5147f335fe6a7c22caba3d730,7.0
0d2a214080247fe88bc336a7666c8318,7.0
3a06d6bef28e29af795d2900c5c84a86,7.0
dca7582e9c1ffb39a3646ff46c0aed8f,7.0
1657abf2148f5da6fd78f26b8abea9b3,7.0
6b0f3d1a292abcaf0fe0e3719810959f,7.0
7b3cf5132b22b3b6ee2d4820f63d5dcb,6.0
f92873c8f4f0e5d7f2061c0fb7855dfc,6.0
a245e62d947f87f904e363a1a803460f,6.0
9d6ddad9dc5e4eeb0d0ad3caabddeba1,6.0
b6736c50ec097e3c6e58bf16e0bb52c5,6.0
97253d90738a7333781346b2c6b8ac3f,6.0
4f7b21db014fffd68f9f03c56e4aca12,6.0
f403c5c673aab9c5980405bcf8e150c1,6.0
c2d5a156a0252b494086fc700318ca1b,6.0
3857abee7cf8afa0371da7cd837bdc47,6.0
9dfe1a4f533d8db7c962756d1d2d6693,6.0
43da58627dffe972b16dead52e58caea,6.0
854b7916e46ea86ed9252288acecb71e,6.0
ff07c23372bce6dfd729af5aff5a566c,6.0
702b1bbc21ca97dc70de3236b10da999,6.0
687cf2bc61d28fc6a6d7be61b4e691de,6.0
5689eb997b664d17905c2176afcad83e,6.0
966e5eed2b1ab3d3e1ee90e3773ed3e7,6.0
1b43971f385d91e73b75248816c252a2,6.0
23f7d90fa566f234f4c8e6d96e2de732,6.0
6b09bda2c9cf1791ac6e3df59a9f5103,6.0
0d930e66bb60419106660203d2bfa0c0,6.0
bc4f5406c36417e555bf610c412bdf6f,6.0
c84784d4fc82126af7540403d840232f,6.0
babf88f1c533414aa155484c10c52662,6.0
f5c4857a15f3fa2937b509eaf7f97c69,6.0
a26d1e5b20314224f6f4455e94967566,6.0
c1e601b8337eba958f75e35bfc51b3bf,6.0
987a93e2d23edbea0b4cec8435978d1f,6.0
cc37940648d6d6be78967ab01e7cde88,6.0
e02043db6ba76ae5b30a302c7c3aba0b,6.0
f645265d1a82f1e57e371314bd63274b,6.0
f17d45f419b322cbbdea78d0b6de3dea,6.0
0adea65bf8bdce0c4c61e564f5138a6d,6.0
4845949001e3d74512062be390ac2a12,6.0
ba438d88ecd24db4f5f306523d3c6c19,6.0
0d88c149479e4f3db09d9a030438670a,6.0
4afbd02a273ee191de83604420235b84,6.0
295ae10d5291254eee87b587cc3a842b,6.0
01307b49fe74e293784d73bbf9adcbac,6.0
e9da1d81dbd85bfc89fe7d9854d5c275,6.0
667d2af64bfe164d21c6f01f85860e20,6.0
d216305c05c8194ece80318a75711405,6.0
0a5fadcc2cc582382f031aad40ea8a61,6.0
6b4cae6f9c251cc62ae5b607d9987f41,6.0
aa1f12c2ac90b6d914d19cf296e2e202,6.0
ee7a4638f1d361c19d727905b018621e,6.0
6e687423cb28acf19219f5b9aeed8b11,6.0
c85a07b4cfdc08377679066f69a313b5,6.0
a3935898dad5f1d9fd3b9514f4dc9650,6.0
865ef8e0f88fada1db2f5dc26000d12e,6.0
d38ce0fc52f36fa5262535ef5b9fc7e9,6.0
14885b17dd301b0604a209194bf84306,6.0
856a3905a22df85c05b86443ca525be7,6.0
0775a8e56bc8da8ef0f0129616be163e,6.0
a24f332deb3db2b9b681166d55330c0e,6.0
970dd45e40cf8b847e2575fc1cb5a3eb,6.0
d6fa5fec700df14437ec0b902df625be,6.0
43fc3ca9ff06895ab7063fe301af652a,6.0
6ff8b11e06b3db4402d71db73c056c00,6.0
462c6ee86ad2afe9e10ac592a196effa,6.0
711fc6db631693a890c629764f5d5a1e,6.0
b11554ed27756b6f88545d6772cd5061,6.0
952245a64990dac5287c9bb92dd6645a,6.0
15a87c37284aa1784d552d621beeab0d,6.0
ac26dfae1cd994acde24bd2363bcd56c,6.0
77d319fb85baa2d11d29142888279abf,6.0
e22fbe551980951cce87ae6907c4e339,6.0
47dbe63d7a57d2a47d9b692ea9baca0c,6.0
c1d54d2d4c83ed1069faacf749355c90,6.0
b0fb3d35e3270fa60f86074c9e1730e3,6.0
16ca43966108d3c53d07a1afe7022d8c,6.0
eec05c7da3a246de7872c4b20d5bf4a9,6.0
a5dda891c62e8dfa219f9d32b10e91fc,6.0
887aa4c169578309acaa5945d145b494,6.0
2e4b72840c2cf95e1576d85706537e05,6.0
ac1bfa016c33eefef6e080d90ea6886b,6.0
22de32376ac63343342f09197d24496f,6.0
33d52720f74417bee109f5778e43e28f,6.0
f8687d8cdc20e0ffb05c403dfbf538b6,6.0
68b640a9c00ecbbb33a87f000b1693ac,6.0
c84a4e9130c07f811491def27815e592,6.0
64f37fa2e0092d0a85b0f1f9975f074c,6.0
b28b912a7a88151009f3eb349ca07140,6.0
cfb6d4bf474238fa56307228afe87405,6.0
bafe98b36a977c8d7da2dcc132e5ce38,6.0
862225122b2e6287237642361ed79e23,6.0
a7112daa688b508108652ef288af11ae,6.0
61f9d8252ddab38bc27446c28719f533,6.0
8c7f1e97fb8cc46f95d4dc00e09b48f5,6.0
132c992be2043fac4d603cd9f68cda35,6.0
bbf72d44e2837b49dd043fb426749fcd,6.0
478abd66e0a00f96c2e127925a004926,6.0
1b9ad23ebef28c893031fad96c34e586,6.0
fd976cd3e5c8e97a1e7731e405221957,6.0
7dc8583f82cc655f0dd6561b29dbe588,6.0
04b8c06b64011023b31ad90b32909113,6.0
178b4d88e8729eed62c5a03e251a4f16,6.0
dfb14da9e8c293de9b8131db3f8312f2,6.0
0e0fa4897be1ca8dccc3c98d12aa5c35,6.0
e669f9961082198e6422dcc3f6a99a41,6.0
12870c93ed0bed5061a6cda2d8f155c4,6.0
4c319ac6c213906a2f06d1e681c2d387,6.0
c43a205b6adb7e767365c46a96605f1d,6.0
6830752f3beda0621736c90d2336c4ec,6.0
0aff4108a0cfbc7e155227abe887a3b8,6.0
625c3ac794f1397d95af1ffe1fab7273,6.0
5df6a393a8845dfe069147b8f4e36529,6.0
208a9c153aaf8525d0e7083e6ef2864a,6.0
4278831be598d52c0a857b14347aee52,6.0
2d1b57e6565fa4c5b914249d157453c3,6.0
bbc6a214626b3f3c4b8b1d953beeff7c,6.0
f5555802df5d6fa3969e6815b33ae27a,6.0
e4d84568d1b9a7aafdeb2f62506a8caf,6.0
5c57e24b20df4d9e708d804d46b9cd5c,6.0
65056176946beea533f481d9ae31b237,6.0
0a70b878459239a14730808bffcfee0b,6.0
b3942462f32bdc4c9276cbcce2ca0495,6.0
e06709820b558e0551d27d5f5cb7252d,6.0
ccfa4ba39835de8c9ee6565d20a3f487,6.0
af2cf84b9ffc9edb03f62a28b0facd8d,6.0
7a8bcb44fab59028dc7c960a9f5a54d4,6.0
3906ed77b035fa87ba733f2a461c89b7,6.0
c781c584bd4b624e66441c23074c10c0,6.0
383effd264b8c9db0f78e2067355d32e,6.0
f75e6f4922ffd711f0a40a5532953f7d,6.0
971a8a553beb5285c7adf00a3843e884,6.0
7bd9e987c7e7e39adc6fad8713aa2c6e,6.0
0010fef37c5f0c0ebfa3997aa2688f77,6.0
d7358b3df1bbe9dbb3461fb86fe74972,6.0
8b1fff7e022c336d12606b10eecdd0c7,6.0
78448445022d057400fd06b6eb3e001d,6.0
df70cf0c851b990c16e84bf7ca4cb1bc,5.0
df5967cb5440fd468a619f3a88391101,5.0
bf0b0a1a494f476bc131bdc04402a7f0,5.0
e69f6c2bdc531a173b96012da9c9efca,5.0
af06c54556ec15ba361edef1567deadc,5.0
77717b70070c96107c8ada83b6a772e2,5.0
7e62c731736d021f16c37d31e02d5ffb,5.0
7922266ab3626dc3d3465a4efec6ae5f,5.0
290ac89f89da8fc3bbbc4cf2f87a1004,5.0
f8fd68fb5ced325c14c4b13d1dd1b490,5.0
e18892ba54fb86fefb9fceb52333f36f,5.0
f0486de68c4c741f5bae3d130c9831f7,5.0
063bc29956f1fe1119336a1a834ddd15,5.0
ac046f6eb06d6ba06db7b1dc242f28be,5.0
a9af84f761dd8e4a045263adba9fbe6e,5.0
e326644d16b002fcc57f9a2754ceba30,5.0
bf013f7bb31d323b88a631b4643f4cc9,5.0
1c53cb23c8b6dfcb34e40b54eff873d5,5.0
0009c2c21eb547ab10aad7da801942fd,5.0
24b5b26247fe57eb63ab6a31921604d0,5.0
d459d578c0df36b5b63e59303d2e42a3,5.0
ff98dbe9357f1b97da278f163aa9400c,5.0
d8b2e8296a05c18bba48e39b1c9884cd,5.0
de604e8f36e8dadd9dfbb7b1c4598d97,5.0
7903e6ab702b03bb82360aa6986fde4c,5.0
7c0b421b6dde6df8c78ba2ff5e1dc3e4,5.0
1d1900cd2e24f34259020c9ab54a75ff,5.0
2fa49dcae65c440644e5589037beb14d,5.0
a67bbb05b27394bf060438b608a69465,5.0
f834f4656022c1b6aabbeb0b7c813504,5.0
6beca75f1a9e8eefd48b337b5e9806e7,5.0
e803db1301e2a82ae2459b36f09495a3,5.0
68805458fd6bb882b15fb88ad5dff8d8,5.0
35e5038ac45de15e2ac05ef21e561d20,5.0
9b442121b0756d96296ff2f45f721118,5.0
b2334f342acea88849a9338e5853a949,5.0
40679a842e9e9e9d74814de861eec466,5.0
e2059caecf951f0886a05a0754983466,5.0
d8e3913921736f4cce05d6bb679507a7,5.0
a900a8f3c156c2cf7e57a8650aa35422,5.0
dbf6387e33201e960120c33759fd928c,5.0
eaa8c88a8dda12a4b002998e1d47dc5c,5.0
75d19dae79a408f8b676bc4f00f213c1,5.0
67fb0bb7d2742b6ac3b3a596bb987d76,5.0
2ff93912c5f49dd37cd14f140ab12fbf,5.0
2764155adcc70bfaea5fb5d4308a6780,5.0
8e3cc2bfba8b9d8a5c875d0412c94b00,5.0
be23f23e1935fcf15a516513648ab62f,5.0
680e3d7c865eae6748bc37e19648d16d,5.0
980c3d611096ac888b6fbf5e7189ec3d,5.0
a6625e4322b144c19500dcea7097f907,5.0
2ce797cd3729341ea0cd1f1285b33b42,5.0
51bff956792f5757dff0d5083c3bf31a,5.0
77d706a11b6af06acc3d2432a9b3aab9,5.0
8e676b1648ef0aee932dff3d35753d6d,5.0
835c435a9bf53c9ed24d1f3c74ba5ffa,5.0
43ab85b096630a7c858ed1a36fb5c06d,5.0
7b7f27c5d725329a261e8c68ed276cfb,5.0
71ac37d81b81ab4870a05466fc0d5fb1,5.0
f92a0d3cd9d4146a5e1c14ef1c3f2dbe,5.0
d451cdef9c41a4aa590f365ebc165044,5.0
ad0e1edb188e622abe1f0ac012f2218c,5.0
72a5c8528b2bf7893c7dd6792c3f8b00,5.0
3bcc7ca387052df70ddf6852645eeb37,5.0
20de6cb394fd71d0db4ecc9fb5dceddf,5.0
a21c061f551a4b5a9f6982a54a135c65,5.0
4e2d5104915514f109f4f549998398f3,5.0
859d5de213a43b71d630aca60b91b8a9,5.0
85d79c77a7f21997b70a3d8611382607,5.0
0e590d1bb03ea0c0fcc3f0b9b575d36e,5.0
8d1d677ec8783f7fb347e6e6948e3597,5.0
013b6103d057f8dba0f49e721cbb1127,5.0
cf0b85237c58b963c857dd0c033ce269,5.0
533d12102a68064994d75cd26a0fe0e8,5.0
af5fdfb7f8c03e0fbaf853e6600da536,5.0
fef5eae75884366b8ff502104c743dba,5.0
ca55c7e986be1b86191e633067ccd69e,5.0
2fd383c78568e0e016903ba599090b4d,5.0
804d20f7c9be12cd4241c1d574d8ac1b,5.0
9f96071b3bcd1474cfe8177b62501ee0,5.0
b4d378d334494ef87be09cf954654b5f,5.0
db5419d777150bd761c95b7375265972,5.0
3a87cc3ba009a0bd98dd71aff566bba0,5.0
d15fe37363d748c26a7fa6eaaf9fec15,5.0
bd968f5bb4cbe1136147b5a74a790485,5.0
48b8a0df6b235aac6dc948a1f94e500b,5.0
7fa8a3bb65c3576be9a92c936a561da9,5.0
ff0fc2077842e6245e77a4f845e95a1a,5.0
ebc7ea0361cb9fa9e94ee27dc2986092,5.0
786cda28ac4d7f06227e50b5be46f8b2,5.0
5d381112cddef3d23561886b2bb1d6d6,5.0
cd7a7313256f3263c94f9b46e9a323c4,5.0
0503c567062a70a329648253ac786bdf,5.0
a2a6c1ac6cc6fbc9943aa611b7bd3f16,5.0
3cf9bb29faa39b8bb67b396f312340e7,5.0
